Week,Site,Channel,Impressions,Clicks,Spend,Sales
2024-06-16,X,Brandwatch,103796.0,0,10.329848672059171,8733886.3
2024-06-16,CBS,Display,112723.5,9,0.03,0.0
2024-06-16,DV360,Display,3977121.0,578,1.4000000000000001,0.0
2024-06-16,Disney,Display,20664.0,4,0.07,0.0
2024-06-16,Hulu,Display,26746.0,3,0.04,0.0
2024-06-16,Peacock,Display,20465.0,10232,0.03,0.0
2024-06-16,Roku,Display,57503.0,16,0.04,0.0
2024-06-16,The Trade Desk,Display,3683082.0,1957,4.41,0.0
2024-06-16,Turner,Display,51029.0,22,0.03,0.0
2024-06-16,YouTube,Display,28946.0,16,0.02,0.0
2024-06-16,Instagram,Infegy,0.0,0,10.329848672059171,8733886.3
2024-06-16,Facebook/Instagram,Social,6189695.0,2232,15699.94,8733886.3
2024-06-16,Pinterest,Social,5140023.0,5343,17248.46,8733886.3
2024-06-16,TikTok,Social,2210798.0,3918,8935.03,8733886.3
2024-06-23,Forums,Brandwatch,0.0,0,10.329848672059171,8395958.04
2024-06-23,Review,Brandwatch,0.0,0,10.329848672059171,8395958.04
2024-06-23,X,Brandwatch,37520.0,0,10.329848672059171,8395958.04
2024-06-23,DV360,Display,3952157.0,595,1.4000000000000001,0.0
2024-06-23,Roku,Display,7.0,12,0.04,0.0
2024-06-23,The Trade Desk,Display,3633453.0,1874,4.63,0.0
2024-06-23,YouTube,Display,27691.0,2,0.02,0.0
2024-06-23,Facebook/Instagram,Social,17349781.0,6422,49182.68,8395958.04
2024-06-23,Pinterest,Social,12990137.0,13164,39308.89,8395958.04
2024-06-23,TikTok,Social,5643346.0,8775,22314.32,8395958.04
2024-06-30,Forums,Brandwatch,0.0,0,10.329848672059171,8375325.51
2024-06-30,Tumblr,Brandwatch,0.0,0,10.329848672059171,8375325.51
2024-06-30,X,Brandwatch,184225.0,0,10.329848672059171,8375325.51
2024-06-30,Amazon,Display,72.0,0,0.08,0.0
2024-06-30,DV360,Display,4113611.0,613,1.4000000000000001,0.0
2024-06-30,The Trade Desk,Display,4278185.0,2454,6.86,0.0
2024-06-30,Instagram,Infegy,0.0,0,10.329848672059171,8375325.51
2024-06-30,Facebook/Instagram,Social,20278112.0,8460,50189.409999999996,8375325.51
2024-06-30,Pinterest,Social,14592038.0,15084,38837.73,8375325.51
2024-06-30,TikTok,Social,10930543.0,19858,38051.2,8375325.51
2024-07-07,Forums,Brandwatch,0.0,0,10.329848672059171,8296420.96
2024-07-07,Review,Brandwatch,0.0,0,10.329848672059171,8296420.96
2024-07-07,Tumblr,Brandwatch,0.0,0,10.329848672059171,8296420.96
2024-07-07,X,Brandwatch,2761.0,0,10.329848672059171,8296420.96
2024-07-07,Amazon,Display,14.0,0,0.14,0.0
2024-07-07,DV360,Display,3867092.0,614,1.4000000000000001,0.0
2024-07-07,Home Team Sports,Display,5.0,0,0.01,0.0
2024-07-07,Peacock,Display,2.0,1,0.01,0.0
2024-07-07,The Trade Desk,Display,3136124.0,2375,6.54,0.0
2024-07-07,Instagram,Infegy,0.0,0,10.329848672059171,8296420.96
2024-07-07,Facebook/Instagram,Social,23464731.0,9596,57895.7,8296420.96
2024-07-07,Pinterest,Social,13755096.0,13949,37968.61,8296420.96
2024-07-07,TikTok,Social,13827053.0,23861,48184.48,8296420.96
2024-07-07,Cable,TV,0.0,0,10.329848672059171,8296420.96
2024-07-14,Forums,Brandwatch,0.0,0,10.329848672059171,8785715.65
2024-07-14,Review,Brandwatch,0.0,0,10.329848672059171,8785715.65
2024-07-14,Tumblr,Brandwatch,0.0,0,10.329848672059171,8785715.65
2024-07-14,X,Brandwatch,44856.0,0,10.329848672059171,8785715.65
2024-07-14,Amazon,Display,435938.0,806,0.14,0.0
2024-07-14,CBS,Display,529640.5,101,0.13,0.0
2024-07-14,DV360,Display,4018591.0,642,1.4000000000000001,0.0
2024-07-14,Disney,Display,349461.0,34,0.24,0.0
2024-07-14,Home Team Sports,Display,254963.0,190,0.12,0.0
2024-07-14,Hulu,Display,364624.0,33,0.12,0.0
2024-07-14,Peacock,Display,169264.0,84633,0.12,0.0
2024-07-14,Roku,Display,293225.0,78,0.24,0.0
2024-07-14,The Trade Desk,Display,2405384.0,2226,4.74,0.0
2024-07-14,Turner,Display,486826.0,89,0.18,0.0
2024-07-14,YouTube,Display,201085.0,53,0.12,0.0
2024-07-14,Instagram,Infegy,0.0,0,10.329848672059171,8785715.65
2024-07-14,Facebook/Instagram,Social,28131160.0,11450,73778.54,8785715.65
2024-07-14,Pinterest,Social,6048640.0,4735,19313.21,8785715.65
2024-07-14,TikTok,Social,14057863.0,21855,47634.87,8785715.65
2024-07-14,Cable,TV,2.0,0,120098.0,8785715.65
2024-07-14,NET,TV,2.0,0,28396.0,8785715.65
2024-07-14,SYND,TV,1.0,0,3223.0,8785715.65
2024-07-21,Forums,Brandwatch,0.0,0,10.329848672059171,8937828.58
2024-07-21,Review,Brandwatch,0.0,0,10.329848672059171,8937828.58
2024-07-21,X,Brandwatch,24532.0,0,10.329848672059171,8937828.58
2024-07-21,Amazon,Display,478519.0,884,0.14,0.0
2024-07-21,CBS,Display,510420.0,42,0.14,0.0
2024-07-21,DV360,Display,3395393.0,577,1.32,0.0
2024-07-21,Disney,Display,385762.0,38,0.28,0.0
2024-07-21,Home Team Sports,Display,300063.0,191,0.14,0.0
2024-07-21,Hulu,Display,409997.0,32,0.14,0.0
2024-07-21,Peacock,Display,128079.0,64041,0.14,0.0
2024-07-21,Roku,Display,331884.0,89,0.28,0.0
2024-07-21,The Trade Desk,Display,2230011.0,2100,4.16,0.0
2024-07-21,Turner,Display,507531.0,99,0.21,0.0
2024-07-21,YouTube,Display,229956.0,73,0.14,0.0
2024-07-21,Facebook/Instagram,Social,26188227.0,9470,74332.43,8937828.58
2024-07-21,Pinterest,Social,8183546.0,5703,27500.5,8937828.58
2024-07-21,TikTok,Social,13675003.0,22615,47329.77,8937828.58
2024-07-21,Cable,TV,1.0,0,112628.0,8937828.58
2024-07-21,NET,TV,2.0,0,65107.0,8937828.58
2024-07-21,SYND,TV,1.0,0,3223.0,8937828.58
2024-07-28,Forums,Brandwatch,0.0,0,10.329848672059171,8734735.01
2024-07-28,Review,Brandwatch,0.0,0,10.329848672059171,8734735.01
2024-07-28,X,Brandwatch,137970.0,0,10.329848672059171,8734735.01
2024-07-28,Amazon,Display,467734.0,863,0.14,0.0
2024-07-28,CBS,Display,627737.0,68,0.16,0.0
2024-07-28,DV360,Display,6154828.0,839,1.4000000000000001,0.0
2024-07-28,Disney,Display,369853.0,42,0.27,0.0
2024-07-28,Home Team Sports,Display,262358.0,165,0.14,0.0
2024-07-28,Hulu,Display,304865.0,19,0.14,0.0
2024-07-28,Peacock,Display,253274.0,126639,0.12,0.0
2024-07-28,Roku,Display,287446.0,74,0.28,0.0
2024-07-28,The Trade Desk,Display,2216110.0,2267,4.15,0.0
2024-07-28,Turner,Display,531246.0,293,0.21,0.0
2024-07-28,YouTube,Display,230244.0,72,0.14,0.0
2024-07-28,Instagram,Infegy,0.0,0,10.329848672059171,8734735.01
2024-07-28,Facebook/Instagram,Social,27215169.0,10472,74487.18,8734735.01
2024-07-28,Pinterest,Social,8191128.0,5674,26912.99,8734735.01
2024-07-28,TikTok,Social,17662522.0,30673,60243.39,8734735.01
2024-07-28,NET,TV,0.0,0,10.329848672059171,8734735.01
2024-08-04,Forums,Brandwatch,0.0,0,10.329848672059171,9108913.65
2024-08-04,Tumblr,Brandwatch,0.0,0,10.329848672059171,9108913.65
2024-08-04,X,Brandwatch,28092.0,0,10.329848672059171,9108913.65
2024-08-04,Amazon,Display,433046.0,800,0.14,0.0
2024-08-04,CBS,Display,605453.0,54,0.14,0.0
2024-08-04,DV360,Display,8167275.0,1175,1.4000000000000001,0.0
2024-08-04,Disney,Display,441222.0,40,0.28,0.0
2024-08-04,Home Team Sports,Display,251906.0,157,0.14,0.0
2024-08-04,Hulu,Display,254513.0,28,0.14,0.0
2024-08-04,Peacock,Display,268239.0,134120,0.12,0.0
2024-08-04,Roku,Display,414001.0,112,0.28,0.0
2024-08-04,The Trade Desk,Display,2688108.0,3087,4.13,0.0
2024-08-04,Turner,Display,547474.0,105,0.21,0.0
2024-08-04,YouTube,Display,229960.0,59,0.14,0.0
2024-08-04,Facebook/Instagram,Social,27610274.0,11444,74035.41,9108913.65
2024-08-04,Pinterest,Social,8248920.0,5543,26872.75,9108913.65
2024-08-04,TikTok,Social,20682371.0,37920,72495.24,9108913.65
2024-08-11,Forums,Brandwatch,0.0,0,10.329848672059171,9395828.13
2024-08-11,X,Brandwatch,17754.0,0,10.329848672059171,9395828.13
2024-08-11,Amazon,Display,422121.0,779,0.14,0.0
2024-08-11,CBS,Display,584067.0,66,0.14,0.0
2024-08-11,DV360,Display,5946472.0,894,1.4000000000000001,0.0
2024-08-11,Disney,Display,399595.0,40,0.28,0.0
2024-08-11,Home Team Sports,Display,263990.0,158,0.14,0.0
2024-08-11,Hulu,Display,235765.0,20,0.14,0.0
2024-08-11,Peacock,Display,152641.0,76323,0.17,0.0
2024-08-11,Roku,Display,352274.0,93,0.28,0.0
2024-08-11,The Trade Desk,Display,2567675.0,2682,4.13,0.0
2024-08-11,Turner,Display,540380.0,102,0.21,0.0
2024-08-11,YouTube,Display,230124.0,63,0.14,0.0
2024-08-11,Facebook/Instagram,Social,32004242.0,13907,87381.44,9395828.13
2024-08-11,Pinterest,Social,6193941.0,4117,21073.41,9395828.13
2024-08-11,TikTok,Social,25942657.0,41887,89621.11,9395828.13
2024-08-11,Cable,TV,2.0,0,125945.0,9395828.13
2024-08-11,NET,TV,2.0,0,24256.0,9395828.13
2024-08-11,SYND,TV,1.0,0,6225.0,9395828.13
2024-08-18,Forums,Brandwatch,0.0,0,10.329848672059171,9336048.45
2024-08-18,X,Brandwatch,29998.0,0,10.329848672059171,9336048.45
2024-08-18,Amazon,Display,370611.0,684,0.14,0.0
2024-08-18,CBS,Display,561831.0,92,0.14,0.0
2024-08-18,DV360,Display,5624662.0,792,1.44,0.0
2024-08-18,Disney,Display,397755.0,37,0.28,0.0
2024-08-18,Home Team Sports,Display,243073.0,130,0.14,0.0
2024-08-18,Hulu,Display,234521.0,18,0.14,0.0
2024-08-18,Peacock,Display,147002.0,73502,0.21,0.0
2024-08-18,Roku,Display,286494.0,78,0.28,0.0
2024-08-18,The Trade Desk,Display,2505202.0,2485,4.53,0.0
2024-08-18,Turner,Display,481401.0,94,0.21,0.0
2024-08-18,YouTube,Display,230081.0,64,0.14,0.0
2024-08-18,Instagram,Infegy,0.0,0,10.329848672059171,9336048.45
2024-08-18,Facebook/Instagram,Social,33955667.0,14333,95448.81999999999,9336048.45
2024-08-18,Pinterest,Social,8289484.0,5258,28854.32,9336048.45
2024-08-18,TikTok,Social,31950268.0,51765,109122.59,9336048.45
2024-08-18,Cable,TV,1.0,0,113125.0,9336048.45
2024-08-18,NET,TV,1.0,0,3698.0,9336048.45
2024-08-18,SYND,TV,1.0,0,6224.0,9336048.45
2024-08-25,Forums,Brandwatch,0.0,0,10.329848672059171,9110142.8
2024-08-25,Tumblr,Brandwatch,0.0,0,10.329848672059171,9110142.8
2024-08-25,X,Brandwatch,7516.0,0,10.329848672059171,9110142.8
2024-08-25,Amazon,Display,313548.0,579,0.14,0.0
2024-08-25,CBS,Display,546266.5,93,0.15,0.0
2024-08-25,DV360,Display,11865476.0,1782,3.0,0.0
2024-08-25,Disney,Display,378749.0,37,0.28,0.0
2024-08-25,Home Team Sports,Display,197913.0,108,0.14,0.0
2024-08-25,Hulu,Display,200533.0,17,0.14,0.0
2024-08-25,Peacock,Display,123222.0,61612,0.21,0.0
2024-08-25,Roku,Display,147686.0,38,0.28,0.0
2024-08-25,The Trade Desk,Display,5801553.0,5645,7.03,0.0
2024-08-25,Turner,Display,468670.0,321,0.21,0.0
2024-08-25,YouTube,Display,229971.0,58,0.14,0.0
2024-08-25,Instagram,Infegy,0.0,0,10.329848672059171,9110142.8
2024-08-25,Facebook/Instagram,Social,40734690.0,17227,118816.68,9110142.8
2024-08-25,Pinterest,Social,8422826.0,5169,30288.89,9110142.8
2024-08-25,TikTok,Social,31593166.0,49777,106917.32,9110142.8
2024-08-25,NET,TV,0.0,0,10.329848672059171,9110142.8
2024-09-01,Forums,Brandwatch,0.0,0,10.329848672059171,8819734.43
2024-09-01,X,Brandwatch,2334.0,0,10.329848672059171,8819734.43
2024-09-01,Amazon,Display,295684.0,547,0.14,0.0
2024-09-01,CBS,Display,969748.5,99,0.15,0.0
2024-09-01,DV360,Display,12697095.0,1958,3.64,0.0
2024-09-01,Disney,Display,413832.0,33,0.28,0.0
2024-09-01,Home Team Sports,Display,201633.0,137,0.14,0.0
2024-09-01,Hulu,Display,251530.0,28,0.14,0.0
2024-09-01,Peacock,Display,319393.0,159697,0.21,0.0
2024-09-01,Roku,Display,395497.0,109,0.28,0.0
2024-09-01,The Trade Desk,Display,6341063.0,5562,8.4,0.0
2024-09-01,Turner,Display,567240.0,69,0.21,0.0
2024-09-01,YouTube,Display,230200.0,57,0.14,0.0
2024-09-01,Instagram,Infegy,0.0,0,10.329848672059171,8819734.43
2024-09-01,Facebook/Instagram,Social,53383385.0,23750,156976.92,8819734.43
2024-09-01,Pinterest,Social,9081915.0,5625,29841.26,8819734.43
2024-09-01,TikTok,Social,32175242.0,47902,102161.72,8819734.43
2024-09-01,NET,TV,0.0,0,10.329848672059171,8819734.43
2024-09-08,Forums,Brandwatch,0.0,0,10.329848672059171,9011592.47
2024-09-08,Review,Brandwatch,0.0,0,10.329848672059171,9011592.47
2024-09-08,X,Brandwatch,73756.0,0,10.329848672059171,9011592.47
2024-09-08,Amazon,Display,276862.0,510,0.14,0.0
2024-09-08,CBS,Display,869999.0,74,0.14,0.0
2024-09-08,DV360,Display,12696070.0,1744,3.64,0.0
2024-09-08,Disney,Display,391578.0,26,0.28,0.0
2024-09-08,Home Team Sports,Display,294022.0,75,0.14,0.0
2024-09-08,Hulu,Display,244188.0,23,0.14,0.0
2024-09-08,Peacock,Display,216143.0,108072,0.17,0.0
2024-09-08,Roku,Display,384105.0,104,0.28,0.0
2024-09-08,The Trade Desk,Display,5858865.0,4952,10.09,0.0
2024-09-08,Turner,Display,560755.0,88,0.21,0.0
2024-09-08,YouTube,Display,230207.0,55,0.14,0.0
2024-09-08,Instagram,Infegy,0.0,0,10.329848672059171,9011592.47
2024-09-08,Facebook/Instagram,Social,22134984.0,9012,69069.47,9011592.47
2024-09-08,Pinterest,Social,5651678.0,4624,18179.38,9011592.47
2024-09-08,TikTok,Social,4365033.0,6463,13160.77,9011592.47
2024-09-15,Forums,Brandwatch,0.0,0,10.329848672059171,9037906.44
2024-09-15,X,Brandwatch,7974.0,0,10.329848672059171,9037906.44
2024-09-15,Amazon,Display,235392.0,435,0.14,0.0
2024-09-15,CBS,Display,892319.5,109,0.15,0.0
2024-09-15,DV360,Display,10913123.0,1599,3.64,0.0
2024-09-15,Disney,Display,428814.0,60,0.28,0.0
2024-09-15,Home Team Sports,Display,148231.0,37,0.14,0.0
2024-09-15,Hulu,Display,280114.0,35,0.14,0.0
2024-09-15,Peacock,Display,142070.0,71034,0.17,0.0
2024-09-15,Roku,Display,291024.0,80,0.28,0.0
2024-09-15,The Trade Desk,Display,5139290.0,4797,10.09,0.0
2024-09-15,Turner,Display,491909.0,98,0.21,0.0
2024-09-15,YouTube,Display,230243.0,46,0.14,0.0
2024-09-15,Instagram,Infegy,0.0,0,10.329848672059171,9037906.44
2024-09-15,Facebook/Instagram,Social,36203958.0,16730,137255.44,9037906.44
2024-09-15,Pinterest,Social,9120925.0,7551,28872.81,9037906.44
2024-09-15,TikTok,Social,8052279.0,10852,28841.58,9037906.44
2024-09-22,Forums,Brandwatch,0.0,0,10.329848672059171,8950715.69
2024-09-22,X,Brandwatch,73679.0,0,10.329848672059171,8950715.69
2024-09-22,Amazon,Display,189247.0,350,0.14,0.0
2024-09-22,CBS,Display,751381.0,187,0.14,0.0
2024-09-22,DV360,Display,8013633.0,1400,3.68,0.0
2024-09-22,Disney,Display,329038.0,27,0.29,0.0
2024-09-22,Home Team Sports,Display,91058.0,37,0.16,0.0
2024-09-22,Hulu,Display,1161002.5,176,0.13,0.0
2024-09-22,NBCU,Display,7.0,2,0.02,0.0
2024-09-22,Peacock,Display,457454.0,228728,0.21,0.0
2024-09-22,Roku,Display,186799.0,50,0.28,0.0
2024-09-22,The Trade Desk,Display,3987080.0,3614,9.68,0.0
2024-09-22,Turner,Display,496501.0,150,0.21,0.0
2024-09-22,YouTube,Display,229923.0,54,0.14,0.0
2024-09-22,Facebook/Instagram,Social,43282501.0,16355,137093.16,8950715.69
2024-09-22,Pinterest,Social,8385704.0,7023,28308.18,8950715.69
2024-09-22,TikTok,Social,19379106.0,28116,67736.23,8950715.69
2024-09-29,Forums,Brandwatch,0.0,0,10.329848672059171,8994318.9
2024-09-29,Review,Brandwatch,0.0,0,10.329848672059171,8994318.9
2024-09-29,X,Brandwatch,170348.0,0,10.329848672059171,8994318.9
2024-09-29,Amazon,Display,15734.0,29,0.04,0.0
2024-09-29,CBS,Display,157026.5,58,0.03,0.0
2024-09-29,DV360,Display,8593735.0,1394,3.64,0.0
2024-09-29,Disney,Display,1372798.0,118,0.3,0.0
2024-09-29,Home Team Sports,Display,145371.0,121,0.1,0.0
2024-09-29,Hulu,Display,1845565.5,206,0.13,0.0
2024-09-29,NBCU,Display,505912.0,202,0.12,0.0
2024-09-29,Peacock,Display,8553.0,4276,0.02,0.0
2024-09-29,Roku,Display,4247.0,1,0.04,0.0
2024-09-29,The Trade Desk,Display,4218322.0,3841,9.67,0.0
2024-09-29,Turner,Display,34208.0,12,0.03,0.0
2024-09-29,YouTube,Display,42873.5,20,0.03,0.0
2024-09-29,Facebook/Instagram,Social,45989610.0,18512,136410.29,8994318.9
2024-09-29,Pinterest,Social,10204544.0,8381,28360.739999999998,8994318.9
2024-09-29,TikTok,Social,22605449.0,31124,67716.55,8994318.9
2024-10-06,Forums,Brandwatch,0.0,0,10.329848672059171,9883030.99
2024-10-06,X,Brandwatch,3938.0,0,10.329848672059171,9883030.99
2024-10-06,DV360,Display,8662047.0,1393,3.64,0.0
2024-10-06,Disney,Display,490119.0,52,0.34,0.0
2024-10-06,Home Team Sports,Display,489769.0,259,0.18,0.0
2024-10-06,Hulu,Display,1308229.0,90,0.14,0.0
2024-10-06,NBCU,Display,831010.0,251,0.21,0.0
2024-10-06,The Trade Desk,Display,4264571.0,3621,9.56,0.0
2024-10-06,Facebook/Instagram,Social,37530248.0,14119,107195.71,9883030.99
2024-10-06,Pinterest,Social,8446889.0,7122,24725.74,9883030.99
2024-10-06,TikTok,Social,18692897.0,25477,54574.89,9883030.99
2024-10-13,Forums,Brandwatch,0.0,0,10.329848672059171,9087049.97
2024-10-13,X,Brandwatch,17731.0,0,10.329848672059171,9087049.97
2024-10-13,DV360,Display,8836207.0,1395,3.64,0.0
2024-10-13,Disney,Display,821977.0,106,0.41000000000000003,0.0
2024-10-13,Home Team Sports,Display,521786.0,278,0.21,0.0
2024-10-13,Hulu,Display,1310226.0,135,0.14,0.0
2024-10-13,NBCU,Display,803742.0,244,0.21,0.0
2024-10-13,The Trade Desk,Display,4363318.0,3771,9.51,0.0
2024-10-13,Instagram,Infegy,0.0,0,10.329848672059171,9087049.97
2024-10-13,Facebook/Instagram,Social,45273370.0,18957,137854.8,9087049.97
2024-10-13,Pinterest,Social,10693980.0,8923,29091.45,9087049.97
2024-10-13,TikTok,Social,23398223.0,32889,67952.51,9087049.97
2024-10-20,Forums,Brandwatch,0.0,0,10.329848672059171,8796892.58
2024-10-20,X,Brandwatch,36405.0,0,10.329848672059171,8796892.58
2024-10-20,DV360,Display,9122718.0,1404,3.64,0.0
2024-10-20,Disney,Display,694569.0,78,0.42,0.0
2024-10-20,Home Team Sports,Display,582193.0,189,0.21,0.0
2024-10-20,Hulu,Display,1272012.0,76,0.14,0.0
2024-10-20,NBCU,Display,855359.0,258,0.21,0.0
2024-10-20,The Trade Desk,Display,4479003.0,3872,9.620000000000001,0.0
2024-10-20,Instagram,Infegy,0.0,0,10.329848672059171,8796892.58
2024-10-20,Facebook/Instagram,Social,43378721.0,19572,137605.43,8796892.58
2024-10-20,Pinterest,Social,16926286.0,14757,54766.0,8796892.58
2024-10-20,TikTok,Social,21769046.0,30021,66584.01,8796892.58
2024-10-27,Forums,Brandwatch,0.0,0,10.329848672059171,8582212.08
2024-10-27,Review,Brandwatch,0.0,0,10.329848672059171,8582212.08
2024-10-27,X,Brandwatch,42288.0,0,10.329848672059171,8582212.08
2024-10-27,DV360,Display,9156850.0,1481,3.64,0.0
2024-10-27,Disney,Display,545776.0,60,0.42,0.0
2024-10-27,Home Team Sports,Display,626819.0,203,0.21,0.0
2024-10-27,Hulu,Display,1258782.0,88,0.14,0.0
2024-10-27,NBCU,Display,763681.0,195,0.21,0.0
2024-10-27,The Trade Desk,Display,4258345.0,4127,9.92,0.0
2024-10-27,Instagram,Infegy,0.0,0,10.329848672059171,8582212.08
2024-10-27,Facebook/Instagram,Social,45728310.0,23254,140485.94,8582212.08
2024-10-27,Pinterest,Social,18650202.0,16435,58876.46,8582212.08
2024-10-27,TikTok,Social,22504343.0,30969,66297.32,8582212.08
2024-11-03,Forums,Brandwatch,0.0,0,10.329848672059171,8675634.39
2024-11-03,X,Brandwatch,6976.0,0,10.329848672059171,8675634.39
2024-11-03,DV360,Display,9709487.0,1515,3.64,0.0
2024-11-03,Disney,Display,85292.0,9,0.08,0.0
2024-11-03,Home Team Sports,Display,39523.0,12,0.05,0.0
2024-11-03,Hulu,Display,100932.0,7,0.04,0.0
2024-11-03,NBCU,Display,101442.0,19,0.03,0.0
2024-11-03,The Trade Desk,Display,4241049.0,3943,10.15,0.0
2024-11-03,Instagram,Infegy,0.0,0,10.329848672059171,8675634.39
2024-11-03,Facebook/Instagram,Social,28679376.0,13348,75891.16,8675634.39
2024-11-03,Pinterest,Social,2764833.0,2558,8401.1,8675634.39
2024-11-03,TikTok,Social,12961486.0,17743,35797.38,8675634.39
2024-11-10,Forums,Brandwatch,0.0,0,10.329848672059171,9172132.53
2024-11-10,X,Brandwatch,67431.0,0,10.329848672059171,9172132.53
2024-11-10,DV360,Display,9823767.0,1518,3.64,0.0
2024-11-10,The Trade Desk,Display,4123003.0,3790,10.15,0.0
2024-11-10,Instagram,Infegy,0.0,0,10.329848672059171,9172132.53
2024-11-10,Facebook/Instagram,Social,46795407.0,23940,150765.58000000002,9172132.53
2024-11-10,Pinterest,Social,145101.0,121,459.47,9172132.53
2024-11-10,TikTok,Social,25824055.0,32890,70489.08,9172132.53
2024-11-17,Forums,Brandwatch,0.0,0,10.329848672059171,8896196.84
2024-11-17,Tumblr,Brandwatch,0.0,0,10.329848672059171,8896196.84
2024-11-17,X,Brandwatch,35740.0,0,10.329848672059171,8896196.84
2024-11-17,DV360,Display,10349295.0,1621,3.64,0.0
2024-11-17,The Trade Desk,Display,4614660.0,4177,9.97,0.0
2024-11-17,Instagram,Infegy,0.0,0,10.329848672059171,8896196.84
2024-11-17,Facebook/Instagram,Social,44508426.0,22451,155827.53,8896196.84
2024-11-17,Pinterest,Social,158292.0,132,501.24,8896196.84
2024-11-17,TikTok,Social,24973147.0,29327,70161.87,8896196.84
2024-11-21,DV360,Display,10248739.0,1668,3.64,0.0
2024-11-21,The Trade Desk,Display,4920433.0,4430,10.33,0.0
2024-11-24,Forums,Brandwatch,0.0,0,10.329848672059171,8677577.53
2024-11-24,Review,Brandwatch,0.0,0,10.329848672059171,8677577.53
2024-11-24,X,Brandwatch,24378.0,0,10.329848672059171,8677577.53
2024-11-24,Instagram,Infegy,0.0,0,10.329848672059171,8677577.53
2024-11-24,Facebook/Instagram,Social,40246705.0,19805,154207.56,8677577.53
2024-11-24,Pinterest,Social,158292.0,132,501.24,8677577.53
2024-11-24,TikTok,Social,21992536.0,25124,69221.99,8677577.53
2024-12-01,Forums,Brandwatch,0.0,0,10.329848672059171,7007247.79
2024-12-01,X,Brandwatch,5587.0,0,10.329848672059171,7007247.79
2024-12-01,DV360,Display,10493862.0,1642,3.64,0.0
2024-12-01,The Trade Desk,Display,3720857.0,3212,8.67,0.0
2024-12-01,Facebook/Instagram,Social,42358496.0,21031,155052.27,7007247.79
2024-12-01,Pinterest,Social,197865.0,165,626.5500000000001,7007247.79
2024-12-01,TikTok,Social,23990443.0,28137,68667.08,7007247.79
2024-12-08,Forums,Brandwatch,0.0,0,10.329848672059171,8385328.59
2024-12-08,X,Brandwatch,2785.0,0,10.329848672059171,8385328.59
2024-12-08,DV360,Display,10768324.0,1707,3.64,0.0
2024-12-08,The Trade Desk,Display,3483481.0,2992,8.28,0.0
2024-12-08,Instagram,Infegy,0.0,0,10.329848672059171,8385328.59
2024-12-08,Facebook/Instagram,Social,40751993.0,21209,140145.74,8385328.59
2024-12-08,Pinterest,Social,224247.0,187,710.09,8385328.59
2024-12-08,TikTok,Social,23263042.0,27228,64694.44,8385328.59
2024-12-15,X,Brandwatch,15234.0,0,10.329848672059171,8446257.21
2024-12-15,DV360,Display,10559097.5,1719,3.2600000000000002,8446257.21
2024-12-15,The Trade Desk,Display,3236932.0,2840,7.7,8446257.21
2024-12-15,Instagram,Infegy,0.0,0,10.329848672059171,8446257.21
2024-12-15,Facebook/Instagram,Social,37261218.0,18580,124230.2,8446257.21
2024-12-15,Pinterest,Social,184674.0,154,584.7800000000001,8446257.21
2024-12-15,TikTok,Social,23312767.0,28572,69474.16,8446257.21
2024-12-22,Forums,Brandwatch,0.0,0,10.329848672059171,8210337.6
2024-12-22,X,Brandwatch,434426.0,0,10.329848672059171,8210337.6
2024-12-22,DV360,Display,13426544.5,2115,4.0200000000000005,8210337.6
2024-12-22,The Trade Desk,Display,3770707.0,3594,9.13,8210337.6
2024-12-22,Instagram,Infegy,0.0,0,10.329848672059171,8210337.6
2024-12-22,Facebook/Instagram,Social,60337689.0,30374,177852.12,8210337.6
2024-12-22,Pinterest,Social,105528.0,88,334.16,8210337.6
2024-12-22,TikTok,Social,26127505.0,33036,69923.15,8210337.6
2024-12-29,X,Brandwatch,15821.0,0,10.329848672059171,6861954.95
2024-12-29,DV360,Display,2360233.0,337,0.68,6861954.95
2024-12-29,The Trade Desk,Display,282075.0,350,1.23,6861954.95
2024-12-29,Instagram,Infegy,0.0,0,10.329848672059171,6861954.95
2024-12-29,Facebook/Instagram,Social,8466381.0,4080,22604.66,6861954.95
2024-12-29,Pinterest,Social,79146.0,66,250.62,6861954.95
2024-12-29,TikTok,Social,3761562.0,5221,9327.44,6861954.95
2025-01-05,Forums,Brandwatch,0.0,0,10.329848672059171,8918305.88
2025-01-05,Review,Brandwatch,0.0,0,10.329848672059171,8918305.88
2025-01-05,X,Brandwatch,513187.5,0,10.329848672059171,8918305.88
2025-01-05,Instagram,Infegy,0.0,0,10.329848672059171,8918305.88
2025-01-12,Forums,Brandwatch,0.0,0,10.329848672059171,8994594.5
2025-01-12,X,Brandwatch,1737.0,0,10.329848672059171,8994594.5
2025-01-12,Instagram,Infegy,0.0,0,10.329848672059171,8994594.5
2025-01-19,Forums,Brandwatch,0.0,0,10.329848672059171,8624158.96
2025-01-19,X,Brandwatch,446204.0,0,10.329848672059171,8624158.96
2025-01-19,Instagram,Infegy,0.0,0,10.329848672059171,8624158.96
2025-01-26,Forums,Brandwatch,0.0,0,10.329848672059171,8104491.06
2025-01-26,Review,Brandwatch,0.0,0,10.329848672059171,8104491.06
2025-01-26,X,Brandwatch,22983.0,0,10.329848672059171,8104491.06
2025-01-26,Instagram,Infegy,0.0,0,10.329848672059171,8104491.06
2025-02-02,Forums,Brandwatch,0.0,0,10.329848672059171,8113824.0
